executorId,time,reason
"28",1789112723903,"\nThe executor with id 28 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: terminated\n\t container started at: 2026-09-11T07:15:37Z\n\t container finished at: 2026-09-11T07:45:22Z\n\t exit code: 137\n\t termination reason: Error\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"280",1789111599260,"The executor with id 280 was deleted by a user or the framework."
"281",1789111599260,"The executor with id 281 was deleted by a user or the framework."
"282",1789111599260,"The executor with id 282 was deleted by a user or the framework."
"283",1789111599260,"The executor with id 283 was deleted by a user or the framework."
"284",1789111599260,"The executor with id 284 was deleted by a user or the framework."
"285",1789111599260,"The executor with id 285 was deleted by a user or the framework."
"286",1789111599260,"The executor with id 286 was deleted by a user or the framework."
"287",1789111608285,"The executor with id 287 was deleted by a user or the framework."
"288",1789111599260,"The executor with id 288 was deleted by a user or the framework."
"289",1789111599260,"The executor with id 289 was deleted by a user or the framework."
"290",1789111599260,"The executor with id 290 was deleted by a user or the framework."
"291",1789111599260,"The executor with id 291 was deleted by a user or the framework."
"292",1789111599260,"The executor with id 292 was deleted by a user or the framework."
"293",1789111599261,"The executor with id 293 was deleted by a user or the framework."
"294",1789111599261,"The executor with id 294 was deleted by a user or the framework."
"295",1789111599261,"The executor with id 295 was deleted by a user or the framework."
"296",1789111607284,"The executor with id 296 was deleted by a user or the framework."
"297",1789111599261,"The executor with id 297 was deleted by a user or the framework."
"298",1789111599261,"The executor with id 298 was deleted by a user or the framework."
"299",1789111599261,"The executor with id 299 was deleted by a user or the framework."
"3",1789112058471,"\nThe executor with id 3 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: docker.io/cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: terminated\n\t container started at: 2026-09-11T07:15:29Z\n\t container finished at: 2026-09-11T07:34:11Z\n\t exit code: 137\n\t termination reason: Error\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: terminated\n\t container started at: 2026-09-11T07:15:29Z\n\t container finished at: 2026-09-11T07:34:09Z\n\t exit code: 137\n\t termination reason: Error\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: terminated\n\t container started at: 2026-09-11T07:15:29Z\n\t container finished at: 2026-09-11T07:34:07Z\n\t exit code: 0\n\t termination reason: Completed\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"300",1789111599261,"The executor with id 300 was deleted by a user or the framework."
"301",1789111599261,"The executor with id 301 was deleted by a user or the framework."
"302",1789111599261,"The executor with id 302 was deleted by a user or the framework."
"303",1789111599261,"The executor with id 303 was deleted by a user or the framework."
"304",1789111599261,"The executor with id 304 was deleted by a user or the framework."
"305",1789111607284,"The executor with id 305 was deleted by a user or the framework."
"306",1789111599261,"The executor with id 306 was deleted by a user or the framework."
"307",1789111599261,"The executor with id 307 was deleted by a user or the framework."
"308",1789111599261,"The executor with id 308 was deleted by a user or the framework."
"309",1789111599261,"The executor with id 309 was deleted by a user or the framework."
"31",1789113467220,"\nThe executor with id 31 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"310",1789111599261,"The executor with id 310 was deleted by a user or the framework."
"311",1789111599261,"The executor with id 311 was deleted by a user or the framework."
"312",1789111599262,"The executor with id 312 was deleted by a user or the framework."
"313",1789111599262,"The executor with id 313 was deleted by a user or the framework."
"314",1789111599262,"The executor with id 314 was deleted by a user or the framework."
"315",1789111599262,"The executor with id 315 was deleted by a user or the framework."
"316",1789111599262,"The executor with id 316 was deleted by a user or the framework."
"317",1789111599262,"The executor with id 317 was deleted by a user or the framework."
"318",1789111599262,"The executor with id 318 was deleted by a user or the framework."
"319",1789111599261,"The executor with id 319 was deleted by a user or the framework."
"32",1789113509270,"\nThe executor with id 32 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"320",1789111599262,"The executor with id 320 was deleted by a user or the framework."
"321",1789111599262,"The executor with id 321 was deleted by a user or the framework."
"322",1789111599262,"The executor with id 322 was deleted by a user or the framework."
"323",1789111599262,"The executor with id 323 was deleted by a user or the framework."
"324",1789111599262,"The executor with id 324 was deleted by a user or the framework."
"325",1789111599262,"The executor with id 325 was deleted by a user or the framework."
"326",1789111599262,"The executor with id 326 was deleted by a user or the framework."
"34",1789113809438,"\nThe executor with id 34 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: terminated\n\t container started at: 2026-09-11T07:15:39Z\n\t container finished at: 2026-09-11T08:03:27Z\n\t exit code: 137\n\t termination reason: Error\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"355",1789111599262,"The executor with id 355 was deleted by a user or the framework."
"385",1789111807314,"The executor with id 385 was deleted by a user or the framework."
"386",1789111807313,"The executor with id 386 was deleted by a user or the framework."
"387",1789111807313,"The executor with id 387 was deleted by a user or the framework."
"388",1789111807313,"The executor with id 388 was deleted by a user or the framework."
"389",1789111807314,"The executor with id 389 was deleted by a user or the framework."
"390",1789111807314,"The executor with id 390 was deleted by a user or the framework."
"391",1789111807314,"The executor with id 391 was deleted by a user or the framework."
"392",1789111807313,"The executor with id 392 was deleted by a user or the framework."
"393",1789111807314,"The executor with id 393 was deleted by a user or the framework."
"394",1789111807313,"The executor with id 394 was deleted by a user or the framework."
"395",1789111807313,"The executor with id 395 was deleted by a user or the framework."
"396",1789111807313,"The executor with id 396 was deleted by a user or the framework."
"397",1789111807313,"The executor with id 397 was deleted by a user or the framework."
"398",1789111809069,"The executor with id 398 was deleted by a user or the framework."
"399",1789111807314,"The executor with id 399 was deleted by a user or the framework."
"4",1789111601264,"\nThe executor with id 4 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: docker.io/cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: terminated\n\t container started at: 2026-09-11T07:15:31Z\n\t container finished at: 2026-09-11T07:26:39Z\n\t exit code: 137\n\t termination reason: Error\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: terminated\n\t container started at: 2026-09-11T07:15:31Z\n\t container finished at: 2026-09-11T07:26:39Z\n\t exit code: 137\n\t termination reason: Error\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"400",1789111807313,"The executor with id 400 was deleted by a user or the framework."
"401",1789111807314,"The executor with id 401 was deleted by a user or the framework."
"402",1789111807314,"The executor with id 402 was deleted by a user or the framework."
"403",1789111807314,"The executor with id 403 was deleted by a user or the framework."
"404",1789111807314,"The executor with id 404 was deleted by a user or the framework."
"405",1789111807314,"The executor with id 405 was deleted by a user or the framework."
"406",1789111807314,"The executor with id 406 was deleted by a user or the framework."
"407",1789111807314,"The executor with id 407 was deleted by a user or the framework."
"408",1789111807314,"The executor with id 408 was deleted by a user or the framework."
"409",1789111807314,"The executor with id 409 was deleted by a user or the framework."
"410",1789111807314,"The executor with id 410 was deleted by a user or the framework."
"411",1789111807314,"The executor with id 411 was deleted by a user or the framework."
"412",1789111807314,"The executor with id 412 was deleted by a user or the framework."
"413",1789111807314,"The executor with id 413 was deleted by a user or the framework."
"414",1789111807314,"The executor with id 414 was deleted by a user or the framework."
"415",1789111807315,"The executor with id 415 was deleted by a user or the framework."
"416",1789111807314,"The executor with id 416 was deleted by a user or the framework."
"417",1789111807315,"The executor with id 417 was deleted by a user or the framework."
"418",1789111807315,"The executor with id 418 was deleted by a user or the framework."
"419",1789111807315,"The executor with id 419 was deleted by a user or the framework."
"42",1789113568321,"\nThe executor with id 42 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"420",1789111807315,"The executor with id 420 was deleted by a user or the framework."
"421",1789111807315,"The executor with id 421 was deleted by a user or the framework."
"422",1789111807315,"The executor with id 422 was deleted by a user or the framework."
"423",1789111807315,"The executor with id 423 was deleted by a user or the framework."
"424",1789111807315,"The executor with id 424 was deleted by a user or the framework."
"425",1789111807315,"The executor with id 425 was deleted by a user or the framework."
"426",1789111808316,"The executor with id 426 was deleted by a user or the framework."
"427",1789111808316,"The executor with id 427 was deleted by a user or the framework."
"428",1789111808316,"The executor with id 428 was deleted by a user or the framework."
"429",1789111807315,"The executor with id 429 was deleted by a user or the framework."
"43",1789113006016,"\nThe executor with id 43 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"430",1789111808316,"The executor with id 430 was deleted by a user or the framework."
"431",1789111808316,"The executor with id 431 was deleted by a user or the framework."
"432",1789111808316,"The executor with id 432 was deleted by a user or the framework."
"433",1789111808316,"The executor with id 433 was deleted by a user or the framework."
"434",1789111808316,"The executor with id 434 was deleted by a user or the framework."
"435",1789111808317,"The executor with id 435 was deleted by a user or the framework."
"436",1789111808316,"The executor with id 436 was deleted by a user or the framework."
"437",1789111808317,"The executor with id 437 was deleted by a user or the framework."
"438",1789111808317,"The executor with id 438 was deleted by a user or the framework."
"439",1789111808317,"The executor with id 439 was deleted by a user or the framework."
"440",1789111808317,"The executor with id 440 was deleted by a user or the framework."
"441",1789111808317,"The executor with id 441 was deleted by a user or the framework."
"442",1789111808317,"The executor with id 442 was deleted by a user or the framework."
"443",1789111808317,"The executor with id 443 was deleted by a user or the framework."
"444",1789111808317,"The executor with id 444 was deleted by a user or the framework."
"445",1789111808317,"The executor with id 445 was deleted by a user or the framework."
"446",1789111808318,"The executor with id 446 was deleted by a user or the framework."
"447",1789111808317,"The executor with id 447 was deleted by a user or the framework."
"448",1789111808317,"The executor with id 448 was deleted by a user or the framework."
"449",1789111808317,"The executor with id 449 was deleted by a user or the framework."
"450",1789111808318,"The executor with id 450 was deleted by a user or the framework."
"451",1789111808318,"The executor with id 451 was deleted by a user or the framework."
"452",1789111808318,"The executor with id 452 was deleted by a user or the framework."
"453",1789111808318,"The executor with id 453 was deleted by a user or the framework."
"454",1789111808318,"The executor with id 454 was deleted by a user or the framework."
"455",1789111808318,"The executor with id 455 was deleted by a user or the framework."
"457",1789111880373,"The executor with id 457 was deleted by a user or the framework."
"458",1789111881373,"The executor with id 458 was deleted by a user or the framework."
"459",1789111881373,"The executor with id 459 was deleted by a user or the framework."
"460",1789111883374,"The executor with id 460 was deleted by a user or the framework."
"461",1789111883374,"The executor with id 461 was deleted by a user or the framework."
"462",1789111883374,"The executor with id 462 was deleted by a user or the framework."
"463",1789111883374,"The executor with id 463 was deleted by a user or the framework."
"464",1789111883374,"The executor with id 464 was deleted by a user or the framework."
"465",1789111884374,"The executor with id 465 was deleted by a user or the framework."
"466",1789111884374,"The executor with id 466 was deleted by a user or the framework."
"467",1789111884374,"The executor with id 467 was deleted by a user or the framework."
"468",1789111884374,"The executor with id 468 was deleted by a user or the framework."
"469",1789111885375,"The executor with id 469 was deleted by a user or the framework."
"470",1789111890377,"The executor with id 470 was deleted by a user or the framework."
"471",1789111890377,"The executor with id 471 was deleted by a user or the framework."
"472",1789111890377,"The executor with id 472 was deleted by a user or the framework."
"473",1789111890377,"The executor with id 473 was deleted by a user or the framework."
"474",1789111890377,"The executor with id 474 was deleted by a user or the framework."
"475",1789111890377,"The executor with id 475 was deleted by a user or the framework."
"476",1789111890377,"The executor with id 476 was deleted by a user or the framework."
"477",1789111890377,"The executor with id 477 was deleted by a user or the framework."
"478",1789111890377,"The executor with id 478 was deleted by a user or the framework."
"479",1789111890377,"The executor with id 479 was deleted by a user or the framework."
"48",1789113492680,"\nThe executor with id 48 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"480",1789111890377,"The executor with id 480 was deleted by a user or the framework."
"481",1789111890377,"The executor with id 481 was deleted by a user or the framework."
"482",1789111890377,"The executor with id 482 was deleted by a user or the framework."
"483",1789111890377,"The executor with id 483 was deleted by a user or the framework."
"484",1789111890377,"The executor with id 484 was deleted by a user or the framework."
"485",1789111890378,"The executor with id 485 was deleted by a user or the framework."
"486",1789111890378,"The executor with id 486 was deleted by a user or the framework."
"487",1789111890378,"The executor with id 487 was deleted by a user or the framework."
"488",1789111890378,"The executor with id 488 was deleted by a user or the framework."
"489",1789111890378,"The executor with id 489 was deleted by a user or the framework."
"490",1789111891379,"The executor with id 490 was deleted by a user or the framework."
"491",1789111891379,"The executor with id 491 was deleted by a user or the framework."
"492",1789111891379,"The executor with id 492 was deleted by a user or the framework."
"493",1789111891379,"The executor with id 493 was deleted by a user or the framework."
"494",1789111891379,"The executor with id 494 was deleted by a user or the framework."
"495",1789111892379,"The executor with id 495 was deleted by a user or the framework."
"496",1789111892379,"The executor with id 496 was deleted by a user or the framework."
"497",1789111892379,"The executor with id 497 was deleted by a user or the framework."
"498",1789111892379,"The executor with id 498 was deleted by a user or the framework."
"499",1789111892379,"The executor with id 499 was deleted by a user or the framework."
"5",1789111371817,"\nThe executor with id 5 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: docker.io/cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: terminated\n\t container started at: 2026-09-11T07:15:30Z\n\t container finished at: 2026-09-11T07:22:50Z\n\t exit code: 137\n\t termination reason: Error\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"500",1789111893380,"The executor with id 500 was deleted by a user or the framework."
"501",1789111893380,"The executor with id 501 was deleted by a user or the framework."
"502",1789111893380,"The executor with id 502 was deleted by a user or the framework."
"503",1789111893380,"The executor with id 503 was deleted by a user or the framework."
"504",1789111894380,"The executor with id 504 was deleted by a user or the framework."
"505",1789111895381,"The executor with id 505 was deleted by a user or the framework."
"506",1789111895381,"The executor with id 506 was deleted by a user or the framework."
"507",1789111895381,"The executor with id 507 was deleted by a user or the framework."
"508",1789111895381,"The executor with id 508 was deleted by a user or the framework."
"509",1789111895381,"The executor with id 509 was deleted by a user or the framework."
"510",1789111897382,"The executor with id 510 was deleted by a user or the framework."
"511",1789111897382,"The executor with id 511 was deleted by a user or the framework."
"512",1789111897382,"The executor with id 512 was deleted by a user or the framework."
"513",1789111897382,"The executor with id 513 was deleted by a user or the framework."
"514",1789111897382,"The executor with id 514 was deleted by a user or the framework."
"515",1789111899382,"The executor with id 515 was deleted by a user or the framework."
"516",1789111899383,"The executor with id 516 was deleted by a user or the framework."
"517",1789111899383,"The executor with id 517 was deleted by a user or the framework."
"518",1789111899382,"The executor with id 518 was deleted by a user or the framework."
"519",1789111899382,"The executor with id 519 was deleted by a user or the framework."
"52",1789114052434,"\nThe executor with id 52 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: docker.io/cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: terminated\n\t container started at: 2026-09-11T07:15:44Z\n\t container finished at: 2026-09-11T08:07:30Z\n\t exit code: 137\n\t termination reason: Error\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"520",1789111903385,"The executor with id 520 was deleted by a user or the framework."
"521",1789111903385,"The executor with id 521 was deleted by a user or the framework."
"522",1789111903385,"The executor with id 522 was deleted by a user or the framework."
"523",1789111903385,"The executor with id 523 was deleted by a user or the framework."
"524",1789111903384,"The executor with id 524 was deleted by a user or the framework."
"525",1789111903385,"The executor with id 525 was deleted by a user or the framework."
"526",1789111903385,"The executor with id 526 was deleted by a user or the framework."
"527",1789111903385,"The executor with id 527 was deleted by a user or the framework."
"529",1789111945392,"The executor with id 529 was deleted by a user or the framework."
"530",1789111945393,"The executor with id 530 was deleted by a user or the framework."
"531",1789111945393,"The executor with id 531 was deleted by a user or the framework."
"532",1789111945393,"The executor with id 532 was deleted by a user or the framework."
"533",1789111947393,"The executor with id 533 was deleted by a user or the framework."
"534",1789111947393,"The executor with id 534 was deleted by a user or the framework."
"535",1789111947393,"The executor with id 535 was deleted by a user or the framework."
"536",1789111947393,"The executor with id 536 was deleted by a user or the framework."
"537",1789111947393,"The executor with id 537 was deleted by a user or the framework."
"538",1789111948394,"The executor with id 538 was deleted by a user or the framework."
"539",1789111948394,"The executor with id 539 was deleted by a user or the framework."
"540",1789111948394,"The executor with id 540 was deleted by a user or the framework."
"542",1789111991403,"The executor with id 542 was deleted by a user or the framework."
"543",1789111991403,"The executor with id 543 was deleted by a user or the framework."
"544",1789111991403,"The executor with id 544 was deleted by a user or the framework."
"545",1789111991403,"The executor with id 545 was deleted by a user or the framework."
"546",1789111991403,"The executor with id 546 was deleted by a user or the framework."
"547",1789111991403,"The executor with id 547 was deleted by a user or the framework."
"548",1789111991403,"The executor with id 548 was deleted by a user or the framework."
"549",1789111991403,"The executor with id 549 was deleted by a user or the framework."
"550",1789111991403,"The executor with id 550 was deleted by a user or the framework."
"551",1789111991403,"The executor with id 551 was deleted by a user or the framework."
"552",1789111996404,"The executor with id 552 was deleted by a user or the framework."
"553",1789111996404,"The executor with id 553 was deleted by a user or the framework."
"554",1789111996404,"The executor with id 554 was deleted by a user or the framework."
"555",1789111997405,"The executor with id 555 was deleted by a user or the framework."
"556",1789111997405,"The executor with id 556 was deleted by a user or the framework."
"557",1789111998405,"The executor with id 557 was deleted by a user or the framework."
"558",1789111998405,"The executor with id 558 was deleted by a user or the framework."
"559",1789111998405,"The executor with id 559 was deleted by a user or the framework."
"560",1789111998405,"The executor with id 560 was deleted by a user or the framework."
"561",1789111998405,"The executor with id 561 was deleted by a user or the framework."
"562",1789111999406,"The executor with id 562 was deleted by a user or the framework."
"563",1789111999406,"The executor with id 563 was deleted by a user or the framework."
"564",1789111999406,"The executor with id 564 was deleted by a user or the framework."
"565",1789111999406,"The executor with id 565 was deleted by a user or the framework."
"566",1789112000406,"The executor with id 566 was deleted by a user or the framework."
"567",1789112019409,"The executor with id 567 was deleted by a user or the framework."
"568",1789112019409,"The executor with id 568 was deleted by a user or the framework."
"569",1789112019409,"The executor with id 569 was deleted by a user or the framework."
"570",1789112019409,"The executor with id 570 was deleted by a user or the framework."
"571",1789112019409,"The executor with id 571 was deleted by a user or the framework."
"572",1789112020409,"The executor with id 572 was deleted by a user or the framework."
"573",1789112020409,"The executor with id 573 was deleted by a user or the framework."
"574",1789112021410,"The executor with id 574 was deleted by a user or the framework."
"575",1789112021410,"The executor with id 575 was deleted by a user or the framework."
"576",1789112021410,"The executor with id 576 was deleted by a user or the framework."
"577",1789112050445,"The executor with id 577 was deleted by a user or the framework."
"578",1789112053447,"The executor with id 578 was deleted by a user or the framework."
"579",1789112052446,"The executor with id 579 was deleted by a user or the framework."
"580",1789112055447,"The executor with id 580 was deleted by a user or the framework."
"581",1789112053446,"The executor with id 581 was deleted by a user or the framework."
"582",1789112053446,"The executor with id 582 was deleted by a user or the framework."
"583",1789112055448,"The executor with id 583 was deleted by a user or the framework."
"584",1789112053447,"The executor with id 584 was deleted by a user or the framework."
"585",1789112052446,"The executor with id 585 was deleted by a user or the framework."
"586",1789112055447,"The executor with id 586 was deleted by a user or the framework."
"587",1789112055448,"The executor with id 587 was deleted by a user or the framework."
"588",1789112052446,"The executor with id 588 was deleted by a user or the framework."
"589",1789112055448,"The executor with id 589 was deleted by a user or the framework."
"590",1789112053446,"The executor with id 590 was deleted by a user or the framework."
"591",1789112053447,"The executor with id 591 was deleted by a user or the framework."
"592",1789112055448,"The executor with id 592 was deleted by a user or the framework."
"593",1789112053446,"The executor with id 593 was deleted by a user or the framework."
"594",1789112051445,"The executor with id 594 was deleted by a user or the framework."
"595",1789112055448,"The executor with id 595 was deleted by a user or the framework."
"596",1789112053446,"The executor with id 596 was deleted by a user or the framework."
"597",1789112052446,"The executor with id 597 was deleted by a user or the framework."
"598",1789112055448,"The executor with id 598 was deleted by a user or the framework."
"599",1789112053447,"The executor with id 599 was deleted by a user or the framework."
