sqlID,nodeID,SQL Node,Child Node,Child NodeID
2,223,"WholeStageCodegen (14)","ColumnarToRow",226
2,228,"WholeStageCodegen (110)","Sort",229
2,231,"WholeStageCodegen (134)","Sort",232
2,234,"WholeStageCodegen (158)","Sort",235
2,237,"WholeStageCodegen (182)","Sort",238
2,240,"WholeStageCodegen (282)","Sort",241
2,244,"WholeStageCodegen (277)","HashAggregate",245
2,248,"WholeStageCodegen (267)","HashAggregate",249
2,248,"WholeStageCodegen (267)","Project",250
2,248,"WholeStageCodegen (267)","SortMergeJoin",251
2,252,"WholeStageCodegen (265)","Sort",253
2,256,"WholeStageCodegen (255)","Project",257
2,256,"WholeStageCodegen (255)","SortMergeJoin",258
2,259,"WholeStageCodegen (253)","Sort",260
2,263,"WholeStageCodegen (243)","Project",264
2,263,"WholeStageCodegen (243)","SortMergeJoin",265
2,266,"WholeStageCodegen (241)","Sort",267
2,270,"WholeStageCodegen (231)","Project",271
2,270,"WholeStageCodegen (231)","SortMergeJoin",272
2,273,"WholeStageCodegen (229)","Sort",274
2,277,"WholeStageCodegen (219)","Project",278
2,277,"WholeStageCodegen (219)","SortMergeJoin",279
2,280,"WholeStageCodegen (217)","Sort",281
2,284,"WholeStageCodegen (19)","Project",285
2,284,"WholeStageCodegen (19)","Filter",286
2,284,"WholeStageCodegen (19)","ColumnarToRow",287
2,294,"WholeStageCodegen (1)","Project",295
2,294,"WholeStageCodegen (1)","Filter",296
2,294,"WholeStageCodegen (1)","ColumnarToRow",297
2,299,"WholeStageCodegen (218)","Sort",300
2,303,"WholeStageCodegen (20)","Project",304
2,303,"WholeStageCodegen (20)","Filter",305
2,303,"WholeStageCodegen (20)","ColumnarToRow",306
2,308,"WholeStageCodegen (230)","Sort",309
2,312,"WholeStageCodegen (21)","Filter",313
2,312,"WholeStageCodegen (21)","ColumnarToRow",314
2,316,"WholeStageCodegen (242)","Sort",317
2,320,"WholeStageCodegen (22)","Filter",321
2,320,"WholeStageCodegen (22)","ColumnarToRow",322
2,324,"WholeStageCodegen (254)","Sort",325
2,327,"WholeStageCodegen (266)","Sort",328
2,331,"WholeStageCodegen (24)","Filter",332
2,331,"WholeStageCodegen (24)","ColumnarToRow",333
2,335,"WholeStageCodegen (296)","Sort",336
2,339,"WholeStageCodegen (293)","HashAggregate",340
2,339,"WholeStageCodegen (293)","HashAggregate",341
2,343,"WholeStageCodegen (286)","Project",344
2,343,"WholeStageCodegen (286)","SortMergeJoin",345
2,346,"WholeStageCodegen (284)","Sort",347
2,350,"WholeStageCodegen (199)","HashAggregate",351
2,350,"WholeStageCodegen (199)","HashAggregate",352
2,354,"WholeStageCodegen (189)","Project",355
2,354,"WholeStageCodegen (189)","SortMergeJoin",356
2,357,"WholeStageCodegen (187)","Sort",358
2,361,"WholeStageCodegen (165)","Project",362
2,361,"WholeStageCodegen (165)","SortMergeJoin",363
2,364,"WholeStageCodegen (163)","Sort",365
2,368,"WholeStageCodegen (138)","Project",369
2,368,"WholeStageCodegen (138)","SortMergeJoin",370
2,371,"WholeStageCodegen (136)","Sort",372
2,374,"WholeStageCodegen (137)","Sort",375
2,377,"WholeStageCodegen (164)","Sort",378
2,380,"WholeStageCodegen (188)","Sort",381
2,383,"WholeStageCodegen (285)","Sort",384
2,386,"WholeStageCodegen (302)","Sort",387
