sqlID,nodeID,SQL Node,Child Node,Child NodeID
1,241,"WholeStageCodegen (298)","Sort",242
1,245,"WholeStageCodegen (261)","Project",246
1,245,"WholeStageCodegen (261)","SortMergeJoin",247
1,248,"WholeStageCodegen (259)","Sort",249
1,252,"WholeStageCodegen (213)","Project",253
1,252,"WholeStageCodegen (213)","SortMergeJoin",254
1,255,"WholeStageCodegen (211)","Sort",256
1,259,"WholeStageCodegen (165)","Project",260
1,259,"WholeStageCodegen (165)","SortMergeJoin",261
1,262,"WholeStageCodegen (163)","Sort",263
1,265,"WholeStageCodegen (117)","Project",266
1,265,"WholeStageCodegen (117)","SortMergeJoin",267
1,268,"WholeStageCodegen (115)","Sort",269
1,271,"WholeStageCodegen (19)","Project",272
1,271,"WholeStageCodegen (19)","Filter",273
1,271,"WholeStageCodegen (19)","ColumnarToRow",274
1,276,"WholeStageCodegen (116)","Sort",277
1,278,"WholeStageCodegen (164)","Sort",279
1,280,"WholeStageCodegen (212)","Sort",281
1,283,"WholeStageCodegen (260)","Sort",284
1,286,"WholeStageCodegen (299)","Sort",287
1,289,"WholeStageCodegen (378)","Sort",290
1,289,"WholeStageCodegen (378)","HashAggregate",291
1,289,"WholeStageCodegen (378)","HashAggregate",292
1,289,"WholeStageCodegen (378)","Sort",293
1,295,"WholeStageCodegen (370)","Project",296
1,295,"WholeStageCodegen (370)","SortMergeJoin",297
1,298,"WholeStageCodegen (368)","Sort",299
1,301,"WholeStageCodegen (342)","Project",302
1,301,"WholeStageCodegen (342)","SortMergeJoin",303
1,304,"WholeStageCodegen (340)","Sort",305
1,307,"WholeStageCodegen (321)","Project",308
1,307,"WholeStageCodegen (321)","SortMergeJoin",309
1,310,"WholeStageCodegen (319)","Sort",311
1,314,"WholeStageCodegen (246)","Project",315
1,314,"WholeStageCodegen (246)","SortMergeJoin",316
1,317,"WholeStageCodegen (244)","Sort",318
1,321,"WholeStageCodegen (198)","Project",322
1,321,"WholeStageCodegen (198)","SortMergeJoin",323
