SQL ID,Exec Name,Expression Name,Exec Duration,SQL Node Id,Exec Is Supported,Exec Stages,Exec Children,Exec Children Node Ids,Exec Should Remove,Exec Should Ignore,Action
1,"SortMergeJoin","",0,293,true,"82","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (214)",1016432,294,true,"82","Sort","295",false,false,"NONE"
1,"Sort","",0,295,true,"82","","",false,false,"NONE"
1,"AQEShuffleRead","",0,296,true,"82","","",false,false,"NONE"
1,"Exchange","",596731,297,true,"51","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (165)",775744,298,true,"51","Project:SortMergeJoin","299:300",false,false,"NONE"
1,"Project","",0,299,true,"51","","",false,false,"NONE"
1,"SortMergeJoin","",0,300,true,"51","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (163)",780831,301,true,"51","Sort","302",false,false,"NONE"
1,"Sort","",0,302,true,"51","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (164)",0,303,true,"51","Sort","304",false,false,"NONE"
1,"Sort","",0,304,true,"51","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (215)",1005303,305,true,"82","Sort","306",false,false,"NONE"
1,"Sort","",0,306,true,"82","","",false,false,"NONE"
1,"AQEShuffleRead","",0,307,true,"82","","",false,false,"NONE"
1,"Exchange","",1118,308,true,"13","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (22)",156051,309,true,"13:81","Filter:ColumnarToRow","310:311",false,false,"NONE"
1,"Filter","",0,310,true,"13:81","","",false,false,"NONE"
1,"ColumnarToRow","",0,311,false,"13:81","","",true,false,"IgnoreNoPerf"
1,"Scan parquet","Format: parquet",155397,312,true,"13:81","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (266)",560250,313,true,"129","Sort","314",false,false,"NONE"
1,"Sort","",0,314,true,"129","","",false,false,"NONE"
1,"AQEShuffleRead","",0,315,true,"129","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (308)",357512,316,true,"180","Sort","317",false,false,"NONE"
1,"Sort","",0,317,true,"180","","",false,false,"NONE"
1,"AQEShuffleRead","",0,318,true,"180","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (356)",252461,319,true,"289","Sort:HashAggregate","320:321",false,false,"NONE"
1,"Sort","",0,320,true,"289","","",false,false,"NONE"
1,"HashAggregate","",468,321,true,"289","","",false,false,"NONE"
1,"AQEShuffleRead","",0,322,true,"289","","",false,false,"NONE"
1,"Exchange","",56,323,true,"197","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (324)",237532,324,true,"197","HashAggregate:Project:SortMergeJoin","325:326:327",false,false,"NONE"
1,"HashAggregate","",226327,325,true,"197","","",false,false,"NONE"
1,"Project","",0,326,true,"197","","",false,false,"NONE"
1,"SortMergeJoin","",0,327,true,"197","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (322)",252917,328,true,"197","Sort","329",false,false,"NONE"
1,"Sort","",0,329,true,"197","","",false,false,"NONE"
1,"AQEShuffleRead","",0,330,true,"197","","",false,false,"NONE"
1,"Exchange","",4031,331,true,"133","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (273)",338011,332,true,"133","Project:SortMergeJoin","333:334",false,false,"NONE"
1,"Project","",0,333,true,"133","","",false,false,"NONE"
1,"SortMergeJoin","",0,334,true,"133","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (271)",353530,335,true,"133","Sort","336",false,false,"NONE"
