sqlID,nodeID,SQL Node,Child Node,Child NodeID
2,182,"WholeStageCodegen (9)","ColumnarToRow",184
2,186,"WholeStageCodegen (197)","Sort",187
2,190,"WholeStageCodegen (10)","Filter",191
2,190,"WholeStageCodegen (10)","ColumnarToRow",192
2,194,"WholeStageCodegen (245)","Sort",195
2,198,"WholeStageCodegen (11)","Filter",199
2,198,"WholeStageCodegen (11)","ColumnarToRow",200
2,202,"WholeStageCodegen (296)","Sort",203
2,206,"WholeStageCodegen (12)","Filter",207
2,206,"WholeStageCodegen (12)","ColumnarToRow",208
2,210,"WholeStageCodegen (344)","Sort",211
2,210,"WholeStageCodegen (344)","HashAggregate",212
2,214,"WholeStageCodegen (321)","HashAggregate",215
2,214,"WholeStageCodegen (321)","Project",216
2,214,"WholeStageCodegen (321)","SortMergeJoin",217
2,218,"WholeStageCodegen (319)","Sort",219
2,222,"WholeStageCodegen (255)","Project",223
2,222,"WholeStageCodegen (255)","SortMergeJoin",224
2,225,"WholeStageCodegen (253)","Sort",226
2,229,"WholeStageCodegen (207)","Project",230
2,229,"WholeStageCodegen (207)","SortMergeJoin",231
2,232,"WholeStageCodegen (205)","Sort",233
2,235,"WholeStageCodegen (159)","Project",236
2,235,"WholeStageCodegen (159)","SortMergeJoin",237
2,238,"WholeStageCodegen (157)","Sort",239
2,241,"WholeStageCodegen (105)","Project",242
2,241,"WholeStageCodegen (105)","SortMergeJoin",243
2,244,"WholeStageCodegen (103)","Sort",245
2,246,"WholeStageCodegen (104)","Sort",247
2,249,"WholeStageCodegen (14)","Filter",250
2,249,"WholeStageCodegen (14)","ColumnarToRow",251
2,253,"WholeStageCodegen (158)","Sort",254
2,255,"WholeStageCodegen (206)","Sort",256
2,257,"WholeStageCodegen (254)","Sort",258
2,260,"WholeStageCodegen (320)","Sort",261
2,263,"WholeStageCodegen (350)","Sort",264
2,263,"WholeStageCodegen (350)","HashAggregate",265
2,267,"WholeStageCodegen (333)","HashAggregate",268
2,267,"WholeStageCodegen (333)","Project",269
2,267,"WholeStageCodegen (333)","SortMergeJoin",270
2,271,"WholeStageCodegen (331)","Sort",272
2,275,"WholeStageCodegen (273)","Project",276
2,275,"WholeStageCodegen (273)","SortMergeJoin",277
2,278,"WholeStageCodegen (271)","Sort",279
2,282,"WholeStageCodegen (225)","Project",283
2,282,"WholeStageCodegen (225)","SortMergeJoin",284
2,285,"WholeStageCodegen (223)","Sort",286
2,288,"WholeStageCodegen (162)","Project",289
2,288,"WholeStageCodegen (162)","SortMergeJoin",290
2,291,"WholeStageCodegen (160)","Sort",292
2,293,"WholeStageCodegen (161)","Sort",294
2,295,"WholeStageCodegen (224)","Sort",296
2,298,"WholeStageCodegen (22)","Filter",299
2,298,"WholeStageCodegen (22)","ColumnarToRow",300
2,302,"WholeStageCodegen (272)","Sort",303
2,305,"WholeStageCodegen (332)","Sort",306
2,308,"WholeStageCodegen (356)","Sort",309
2,308,"WholeStageCodegen (356)","HashAggregate",310
2,313,"WholeStageCodegen (291)","HashAggregate",314
2,313,"WholeStageCodegen (291)","Project",315
2,313,"WholeStageCodegen (291)","SortMergeJoin",316
2,317,"WholeStageCodegen (289)","Sort",318
2,321,"WholeStageCodegen (267)","Project",322
2,321,"WholeStageCodegen (267)","SortMergeJoin",323
2,324,"WholeStageCodegen (265)","Sort",325
2,328,"WholeStageCodegen (210)","Project",329
2,328,"WholeStageCodegen (210)","SortMergeJoin",330
2,331,"WholeStageCodegen (208)","Sort",332
2,333,"WholeStageCodegen (209)","Sort",334
2,335,"WholeStageCodegen (266)","Sort",336
2,338,"WholeStageCodegen (290)","Sort",339
2,342,"WholeStageCodegen (30)","Filter",343
2,342,"WholeStageCodegen (30)","ColumnarToRow",344
2,346,"WholeStageCodegen (365)","Sort",347
2,346,"WholeStageCodegen (365)","HashAggregate",348
2,351,"WholeStageCodegen (315)","HashAggregate",352
2,351,"WholeStageCodegen (315)","Project",353
2,351,"WholeStageCodegen (315)","SortMergeJoin",354
2,355,"WholeStageCodegen (313)","Sort",356
2,359,"WholeStageCodegen (279)","Project",360
2,359,"WholeStageCodegen (279)","SortMergeJoin",361
2,362,"WholeStageCodegen (277)","Sort",363
2,366,"WholeStageCodegen (231)","Project",367
2,366,"WholeStageCodegen (231)","SortMergeJoin",368
2,369,"WholeStageCodegen (229)","Sort",370
2,372,"WholeStageCodegen (183)","Project",373
2,372,"WholeStageCodegen (183)","SortMergeJoin",374
2,375,"WholeStageCodegen (181)","Sort",376
2,378,"WholeStageCodegen (114)","Project",379
2,378,"WholeStageCodegen (114)","SortMergeJoin",380
2,381,"WholeStageCodegen (112)","Sort",382
2,383,"WholeStageCodegen (113)","Sort",384
2,386,"WholeStageCodegen (32)","Filter",387
2,386,"WholeStageCodegen (32)","ColumnarToRow",388
2,390,"WholeStageCodegen (182)","Sort",391
2,392,"WholeStageCodegen (230)","Sort",393
2,395,"WholeStageCodegen (34)","Filter",396
2,395,"WholeStageCodegen (34)","ColumnarToRow",397
2,399,"WholeStageCodegen (278)","Sort",400
2,402,"WholeStageCodegen (314)","Sort",403
2,406,"WholeStageCodegen (36)","Filter",407
2,406,"WholeStageCodegen (36)","ColumnarToRow",408
2,410,"WholeStageCodegen (371)","Sort",411
2,413,"WholeStageCodegen (309)","HashAggregate",414
2,413,"WholeStageCodegen (309)","HashAggregate",415
2,413,"WholeStageCodegen (309)","Project",416
2,413,"WholeStageCodegen (309)","SortMergeJoin",417
2,418,"WholeStageCodegen (307)","Sort",419
2,422,"WholeStageCodegen (285)","Project",423
