sqlID,nodeID,nodeName,accumulatorId,name,min,median,max,total,metricType,stageIds
1,119,"AQEShuffleRead",58021,"number of coalesced partitions",183,183,183,183,"sum",""
1,120,"Exchange",46272,"data size",3278592,37855633,215362880,15634418816,"size","68,94"
1,120,"Exchange",46273,"number of partitions",800,800,800,800,"sum","68,94"
1,120,"Exchange",46274,"remote blocks read",407,407,413,197121,"sum","68,94"
1,120,"Exchange",46275,"local blocks read",1,1,6,1119,"sum","68,94"
1,120,"Exchange",46276,"remote bytes read",6415831,10281156,42162206,4935010593,"size","68,94"
1,120,"Exchange",46278,"local bytes read",1545,60217,689144,27631269,"size","68,94"
1,120,"Exchange",46279,"fetch wait time",0,0,159,256,"timing","68,94"
1,120,"Exchange",46280,"records read",333036,508814,2006727,244287794,"sum","68,94"
1,120,"Exchange",46289,"remote reqs duration",2176,7318,28016,3567612,"timing","68,94"
1,120,"Exchange",46291,"shuffle bytes written",1132365,12015983,68047100,4962641862,"size","68,94"
1,120,"Exchange",46292,"shuffle records written",51228,591391,3365045,244287794,"sum","68,94"
1,120,"Exchange",46293,"shuffle write time",4120234,14546610,123343981,6007792107,"nsTiming","68,94"
1,121,"WholeStageCodegen (252)",46294,"duration",227,1025,4400,462838,"timing","68"
1,123,"SortMergeJoin",46295,"number of output rows",51228,591391,3365045,244287794,"sum","68"
1,123,"SortMergeJoin",46296,"spill size",0,0,0,0,"size","68"
1,124,"WholeStageCodegen (250)",46298,"duration",254,1085,4540,489718,"timing","68"
1,125,"Sort",46299,"sort time",0,0,77,5192,"timing","68"
1,125,"Sort",46300,"peak memory",69206016,110057216,402653184,45453672448,"size","68"
